Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type
3103,241,5/10/23 06:00,4476,Purchase
3104,26,5/10/23 07:00,1215,Purchase
3105,648,5/10/23 08:00,666,Bill Payment
3106,562,5/10/23 09:00,3950,Loan Payment
3107,976,5/10/23 10:00,599,Investment
3108,806,5/10/23 11:00,4336,Loan Payment
3109,906,5/10/23 12:00,4914,Purchase
3110,298,5/10/23 13:00,1381,Bill Payment
3111,805,5/10/23 14:00,4584,Investment
3112,154,5/10/23 15:00,3761,Investment
3113,732,5/10/23 16:00,3769,Investment
3114,652,5/10/23 17:00,2110,Investment
3115,468,5/10/23 18:00,1894,Bill Payment
3116,49,5/10/23 19:00,757,Purchase
3117,654,5/10/23 20:00,473,Investment
3118,46,5/10/23 21:00,763,Investment
3119,675,5/10/23 22:00,592,Purchase
3120,285,5/10/23 23:00,2215,Loan Payment
3121,780,5/11/23 00:00,4124,Investment
3122,628,5/11/23 01:00,4160,Investment
3123,82,5/11/23 02:00,4037,Loan Payment
3124,44,5/11/23 03:00,4826,Purchase
3125,706,5/11/23 04:00,3363,Purchase
3126,770,5/11/23 05:00,2818,Investment
3127,955,5/11/23 06:00,3613,Purchase
3128,273,5/11/23 07:00,3923,Loan Payment
3129,394,5/11/23 08:00,1429,Bill Payment
3130,786,5/11/23 09:00,2177,Loan Payment
3131,790,5/11/23 10:00,2154,Loan Payment
3132,595,5/11/23 11:00,2177,Bill Payment
3133,58,5/11/23 12:00,1570,Loan Payment
3134,565,5/11/23 13:00,1186,Investment
3135,1,5/11/23 14:00,1278,Investment
3136,216,5/11/23 15:00,3597,Purchase
3137,317,5/11/23 16:00,1176,Purchase
3138,228,5/11/23 17:00,3585,Loan Payment
3139,473,5/11/23 18:00,2851,Investment
3140,484,5/11/23 19:00,1880,Investment
3141,766,5/11/23 20:00,3939,Bill Payment
3142,671,5/11/23 21:00,2277,Purchase
3143,287,5/11/23 22:00,2896,Investment
3144,511,5/11/23 23:00,169,Loan Payment
3145,578,5/12/23 00:00,2668,Investment
3146,915,5/12/23 01:00,3773,Purchase
3147,821,5/12/23 02:00,4744,Loan Payment
3148,972,5/12/23 03:00,1065,Purchase
3149,458,5/12/23 04:00,343,Investment
3150,95,5/12/23 05:00,3606,Investment
3151,493,5/12/23 06:00,901,Investment
3152,765,5/12/23 07:00,2997,Purchase
3153,150,5/12/23 08:00,4457,Loan Payment
3154,23,5/12/23 09:00,1372,Investment
3155,756,5/12/23 10:00,935,Investment
3156,215,5/12/23 11:00,2453,Investment
3157,399,5/12/23 12:00,2587,Bill Payment
3158,410,5/12/23 13:00,3990,Bill Payment
3159,131,5/12/23 14:00,2415,Loan Payment
3160,855,5/12/23 15:00,1429,Purchase
3161,148,5/12/23 16:00,2885,Investment
3162,381,5/12/23 17:00,69,Investment
3163,109,5/12/23 18:00,2534,Purchase
3165,121,5/12/23 20:00,2669,Loan Payment
3166,295,5/12/23 21:00,4106,Purchase
3167,120,5/12/23 22:00,1588,Investment
3168,456,5/12/23 23:00,4416,Loan Payment
3169,530,5/13/23 00:00,3115,Bill Payment
3170,169,5/13/23 01:00,717,Loan Payment
3171,710,5/13/23 02:00,1790,Loan Payment
3172,923,5/13/23 03:00,2423,Loan Payment
3173,996,5/13/23 04:00,4963,Purchase
3174,143,5/13/23 05:00,3416,Investment
3175,37,5/13/23 06:00,2171,Purchase
3176,698,5/13/23 07:00,3549,Investment
3177,261,5/13/23 08:00,618,Purchase
3178,231,5/13/23 09:00,318,Loan Payment
3179,254,5/13/23 10:00,4317,Investment
3180,329,5/13/23 11:00,2374,Purchase
3182,297,5/13/23 13:00,255,Bill Payment
3183,980,5/13/23 14:00,248,Purchase
3184,10,5/13/23 15:00,529,Purchase
3185,446,5/13/23 16:00,3917,Bill Payment
3186,922,5/13/23 17:00,286,Purchase
3187,836,5/13/23 18:00,4038,Bill Payment
3189,536,5/13/23 20:00,615,Bill Payment
3190,78,5/13/23 21:00,4583,Loan Payment
3191,425,5/13/23 22:00,4613,Bill Payment
3192,193,5/13/23 23:00,4063,Investment
3193,401,5/14/23 00:00,2722,Bill Payment
3194,109,5/14/23 01:00,151,Bill Payment
3195,792,5/14/23 02:00,3671,Investment
3196,923,5/14/23 03:00,2379,Purchase
3197,263,5/14/23 04:00,1727,Purchase
3198,329,5/14/23 05:00,4566,Loan Payment
3199,363,5/14/23 06:00,4775,Loan Payment
3200,867,5/14/23 07:00,3437,Bill Payment
3202,780,5/14/23 09:00,1854,Purchase
3203,341,5/14/23 10:00,409,Bill Payment
3204,259,5/14/23 11:00,4773,Investment
3205,335,5/14/23 12:00,2573,Purchase
3206,85,5/14/23 13:00,1532,Loan Payment
3207,522,5/14/23 14:00,1344,Bill Payment
3208,801,5/14/23 15:00,2633,Investment
3209,814,5/14/23 16:00,248,Loan Payment
3210,571,5/14/23 17:00,3225,Purchase
3211,308,5/14/23 18:00,3657,Investment
3212,262,5/14/23 19:00,1626,Loan Payment
3213,898,5/14/23 20:00,2439,Bill Payment
3214,797,5/14/23 21:00,3662,Investment
3215,631,5/14/23 22:00,1731,Investment
3217,865,5/15/23 00:00,3149,Purchase
3218,701,5/15/23 01:00,2888,Purchase
3219,452,5/15/23 02:00,1545,Investment
3220,251,5/15/23 03:00,545,Investment
3221,324,5/15/23 04:00,958,Investment
3222,925,5/15/23 05:00,4968,Loan Payment
3223,229,5/15/23 06:00,2652,Investment
3224,702,5/15/23 07:00,3951,Purchase
3225,828,5/15/23 08:00,1031,Bill Payment
3226,636,5/15/23 09:00,443,Bill Payment
3227,596,5/15/23 10:00,1413,Bill Payment
3228,297,5/15/23 11:00,3521,Investment
3229,727,5/15/23 12:00,2945,Investment
3230,237,5/15/23 13:00,4888,Bill Payment
3231,978,5/15/23 14:00,4274,Loan Payment
3232,625,5/15/23 15:00,4814,Loan Payment
3233,217,5/15/23 16:00,3343,Loan Payment
3234,833,5/15/23 17:00,1612,Loan Payment
3235,246,5/15/23 18:00,238,Purchase
3236,448,5/15/23 19:00,4532,Bill Payment
3237,847,5/15/23 20:00,4227,Purchase
3238,319,5/15/23 21:00,2206,Investment
3239,994,5/15/23 22:00,2909,Loan Payment
3240,432,5/15/23 23:00,120,Loan Payment
3241,404,5/16/23 00:00,1254,Bill Payment
3242,886,5/16/23 01:00,4169,Loan Payment
3243,37,5/16/23 02:00,2695,Bill Payment
3244,576,5/16/23 03:00,3811,Investment
3245,731,5/16/23 04:00,3877,Loan Payment
3246,342,5/16/23 05:00,1387,Loan Payment
3248,34,5/16/23 07:00,22,Bill Payment
3249,39,5/16/23 08:00,4344,Bill Payment
3250,579,5/16/23 09:00,3271,Loan Payment
3251,209,5/16/23 10:00,672,Purchase
3253,856,5/16/23 12:00,703,Bill Payment
3254,152,5/16/23 13:00,3400,Bill Payment
3255,899,5/16/23 14:00,1191,Loan Payment
3256,365,5/16/23 15:00,3028,Investment
3257,199,5/16/23 16:00,1514,Loan Payment
3258,601,5/16/23 17:00,1912,Purchase
3259,760,5/16/23 18:00,4181,Bill Payment
3260,835,5/16/23 19:00,338,Bill Payment
3261,79,5/16/23 20:00,1449,Loan Payment
3262,477,5/16/23 21:00,3856,Investment
3263,434,5/16/23 22:00,4177,Bill Payment
3264,797,5/16/23 23:00,234,Loan Payment
3265,842,5/17/23 00:00,2530,Investment
3266,32,5/17/23 01:00,3724,Loan Payment
3267,87,5/17/23 02:00,2417,Loan Payment
3268,551,5/17/23 03:00,820,Loan Payment
3269,393,5/17/23 04:00,3127,Bill Payment
3270,613,5/17/23 05:00,4783,Investment
3271,244,5/17/23 06:00,3300,Purchase
3272,232,5/17/23 07:00,4396,Purchase
3273,910,5/17/23 08:00,2261,Bill Payment
3274,580,5/17/23 09:00,4671,Bill Payment
3275,192,5/17/23 10:00,2539,Loan Payment
3276,916,5/17/23 11:00,4616,Loan Payment
3277,540,5/17/23 12:00,933,Investment
3278,270,5/17/23 13:00,3062,Loan Payment
3279,940,5/17/23 14:00,25,Investment
3280,738,5/17/23 15:00,3606,Loan Payment
3282,735,5/17/23 17:00,4461,Purchase
3283,993,5/17/23 18:00,4935,Bill Payment
3284,884,5/17/23 19:00,4020,Investment
3285,167,5/17/23 20:00,2656,Purchase
3286,284,5/17/23 21:00,1111,Loan Payment
3287,704,5/17/23 22:00,2985,Purchase
3288,89,5/17/23 23:00,1100,Investment
3289,544,5/18/23 00:00,2916,Bill Payment
3291,156,5/18/23 02:00,4319,Investment
3292,250,5/18/23 03:00,1730,Loan Payment
3293,95,5/18/23 04:00,458,Purchase
3294,17,5/18/23 05:00,3022,Bill Payment
3295,117,5/18/23 06:00,3514,Investment
3296,983,5/18/23 07:00,1578,Bill Payment
3297,333,5/18/23 08:00,3196,Loan Payment
3298,823,5/18/23 09:00,3501,Bill Payment
3299,522,5/18/23 10:00,2556,Loan Payment
3300,80,5/18/23 11:00,4815,Loan Payment
3301,646,5/18/23 12:00,4485,Purchase
3302,432,5/18/23 13:00,1057,Loan Payment
3303,203,5/18/23 14:00,4644,Bill Payment
3304,116,5/18/23 15:00,4858,Purchase
3305,963,5/18/23 16:00,4640,Loan Payment
3306,220,5/18/23 17:00,4778,Investment
3307,253,5/18/23 18:00,1074,Investment
3308,169,5/18/23 19:00,3831,Loan Payment
3309,847,5/18/23 20:00,577,Purchase
3310,316,5/18/23 21:00,1446,Purchase
3311,717,5/18/23 22:00,4520,Purchase
3312,810,5/18/23 23:00,4554,Bill Payment
3313,372,5/19/23 00:00,4715,Investment
3314,760,5/19/23 01:00,2715,Loan Payment
3315,877,5/19/23 02:00,2493,Loan Payment
3316,977,5/19/23 03:00,4810,Investment
3317,583,5/19/23 04:00,4839,Bill Payment
3318,156,5/19/23 05:00,3789,Purchase
3319,614,5/19/23 06:00,4905,Investment
3320,13,5/19/23 07:00,2804,Loan Payment
3321,508,5/19/23 08:00,1870,Bill Payment
3322,465,5/19/23 09:00,3346,Loan Payment
3323,783,5/19/23 10:00,1900,Purchase
3324,804,5/19/23 11:00,4836,Investment
3325,220,5/19/23 12:00,4301,Purchase
3326,15,5/19/23 13:00,1107,Bill Payment
3327,750,5/19/23 14:00,1648,Investment
3328,117,5/19/23 15:00,1668,Purchase
3329,331,5/19/23 16:00,1135,Purchase
3330,56,5/19/23 17:00,273,Purchase
3331,351,5/19/23 18:00,3002,Bill Payment
3332,132,5/19/23 19:00,170,Purchase
3334,226,5/19/23 21:00,4875,Investment
3335,308,5/19/23 22:00,320,Investment
3336,475,5/19/23 23:00,236,Purchase
3337,906,5/20/23 00:00,282,Bill Payment
3338,222,5/20/23 01:00,4422,Loan Payment
3339,173,5/20/23 02:00,1932,Loan Payment
3340,340,5/20/23 03:00,3167,Investment
3341,797,5/20/23 04:00,2348,Investment
3342,506,5/20/23 05:00,1611,Loan Payment
3343,821,5/20/23 06:00,3728,Investment
3344,157,5/20/23 07:00,2432,Purchase
3345,151,5/20/23 08:00,1935,Loan Payment
3346,697,5/20/23 09:00,576,Investment
3347,178,5/20/23 10:00,2925,Purchase
3348,533,5/20/23 11:00,261,Purchase
3349,112,5/20/23 12:00,2364,Loan Payment
3350,683,5/20/23 13:00,3511,Purchase
3351,138,5/20/23 14:00,4780,Loan Payment
3352,233,5/20/23 15:00,2321,Purchase
3353,332,5/20/23 16:00,2125,Loan Payment
3354,542,5/20/23 17:00,1612,Loan Payment
3355,893,5/20/23 18:00,3280,Loan Payment
3356,307,5/20/23 19:00,523,Loan Payment
3357,161,5/20/23 20:00,451,Purchase
3358,402,5/20/23 21:00,10,Loan Payment
3359,590,5/20/23 22:00,912,Investment
3360,278,5/20/23 23:00,1230,Purchase
3361,320,5/21/23 00:00,2331,Loan Payment
3362,533,5/21/23 01:00,865,Purchase
3363,897,5/21/23 02:00,1027,Purchase
3364,497,5/21/23 03:00,2230,Purchase
3365,363,5/21/23 04:00,4690,Purchase
3366,372,5/21/23 05:00,3514,Loan Payment
3367,892,5/21/23 06:00,4560,Purchase
3368,655,5/21/23 07:00,205,Investment
3369,36,5/21/23 08:00,4704,Purchase
3370,303,5/21/23 09:00,1342,Purchase
3371,438,5/21/23 10:00,4661,Investment
3372,726,5/21/23 11:00,1527,Loan Payment
3373,32,5/21/23 12:00,4544,Investment
3374,186,5/21/23 13:00,2707,Bill Payment
3375,174,5/21/23 14:00,4464,Investment
3376,566,5/21/23 15:00,3117,Loan Payment
3378,250,5/21/23 17:00,2715,Purchase
3379,763,5/21/23 18:00,2073,Loan Payment
3380,935,5/21/23 19:00,2802,Bill Payment
3381,279,5/21/23 20:00,430,Loan Payment
3382,683,5/21/23 21:00,4658,Purchase
3383,695,5/21/23 22:00,2824,Bill Payment
3384,2,5/21/23 23:00,2850,Loan Payment
3385,194,5/22/23 00:00,1041,Loan Payment
3386,166,5/22/23 01:00,1501,Purchase
3387,759,5/22/23 02:00,4985,Investment
3388,925,5/22/23 03:00,1895,Investment
3389,756,5/22/23 04:00,4957,Bill Payment
3390,110,5/22/23 05:00,519,Purchase
3391,380,5/22/23 06:00,1869,Purchase
3392,835,5/22/23 07:00,1868,Investment
3393,999,5/22/23 08:00,923,Investment
3394,583,5/22/23 09:00,2075,Bill Payment
3395,676,5/22/23 10:00,2976,Investment
3396,285,5/22/23 11:00,4899,Bill Payment
3397,887,5/22/23 12:00,3847,Loan Payment
3398,421,5/22/23 13:00,1606,Bill Payment
3399,113,5/22/23 14:00,4452,Bill Payment
3400,228,5/22/23 15:00,1065,Bill Payment
3401,471,5/22/23 16:00,1033,Loan Payment
3402,813,5/22/23 17:00,3214,Investment
3403,528,5/22/23 18:00,585,Bill Payment
3404,496,5/22/23 19:00,208,Investment
3405,31,5/22/23 20:00,1375,Bill Payment
3406,162,5/22/23 21:00,2008,Investment
3407,818,5/22/23 22:00,1026,Bill Payment
3408,705,5/22/23 23:00,3628,Investment
3409,722,5/23/23 00:00,35,Purchase
3410,378,5/23/23 01:00,1568,Loan Payment
3411,446,5/23/23 02:00,3734,Bill Payment
3412,744,5/23/23 03:00,3468,Loan Payment
3413,427,5/23/23 04:00,3366,Bill Payment
3414,696,5/23/23 05:00,2377,Purchase
3415,504,5/23/23 06:00,480,Purchase
3416,527,5/23/23 07:00,2477,Loan Payment
3417,944,5/23/23 08:00,4756,Bill Payment
3418,817,5/23/23 09:00,895,Investment
3419,721,5/23/23 10:00,885,Bill Payment
3420,684,5/23/23 11:00,951,Investment
3421,778,5/23/23 12:00,3051,Loan Payment
3422,532,5/23/23 13:00,581,Loan Payment
3423,582,5/23/23 14:00,4159,Purchase
3424,520,5/23/23 15:00,614,Investment
3425,941,5/23/23 16:00,4430,Bill Payment
3426,34,5/23/23 17:00,3539,Purchase
3427,736,5/23/23 18:00,4990,Loan Payment
3428,691,5/23/23 19:00,4370,Purchase
3429,758,5/23/23 20:00,391,Bill Payment
3431,772,5/23/23 22:00,2390,Loan Payment
3432,620,5/23/23 23:00,3789,Purchase
3433,754,5/24/23 00:00,2115,Investment
3434,423,5/24/23 01:00,1527,Investment
3435,468,5/24/23 02:00,1543,Investment
3436,24,5/24/23 03:00,3304,Bill Payment
3437,216,5/24/23 04:00,3450,Purchase
3438,55,5/24/23 05:00,3499,Investment
3439,26,5/24/23 06:00,3955,Purchase
3440,281,5/24/23 07:00,4652,Loan Payment
3441,804,5/24/23 08:00,880,Investment
3442,327,5/24/23 09:00,2160,Purchase
3443,970,5/24/23 10:00,3242,Bill Payment
3444,186,5/24/23 11:00,3241,Loan Payment
3445,495,5/24/23 12:00,3776,Loan Payment
3446,12,5/24/23 13:00,4970,Loan Payment
3447,641,5/24/23 14:00,3217,Loan Payment
3448,884,5/24/23 15:00,4503,Bill Payment
3449,434,5/24/23 16:00,4497,Bill Payment
3450,921,5/24/23 17:00,3836,Investment
3451,208,5/24/23 18:00,1622,Bill Payment
3453,339,5/24/23 20:00,1310,Loan Payment
3454,196,5/24/23 21:00,2168,Bill Payment
3455,262,5/24/23 22:00,2281,Loan Payment
3456,282,5/24/23 23:00,2539,Purchase
3457,369,5/25/23 00:00,3270,Purchase
3458,103,5/25/23 01:00,373,Purchase
3459,632,5/25/23 02:00,855,Purchase
3460,183,5/25/23 03:00,3042,Purchase
3461,423,5/25/23 04:00,1337,Purchase
3462,9,5/25/23 05:00,3172,Purchase
3463,557,5/25/23 06:00,401,Loan Payment
3464,244,5/25/23 07:00,3265,Loan Payment
3465,782,5/25/23 08:00,2069,Loan Payment
3466,624,5/25/23 09:00,3247,Loan Payment
3467,567,5/25/23 10:00,2056,Bill Payment
3468,393,5/25/23 11:00,4251,Bill Payment
3469,527,5/25/23 12:00,1315,Investment
3471,178,5/25/23 14:00,2042,Loan Payment
3472,639,5/25/23 15:00,774,Loan Payment
3473,629,5/25/23 16:00,508,Purchase
3474,852,5/25/23 17:00,3378,Purchase
3475,72,5/25/23 18:00,2954,Investment
3476,352,5/25/23 19:00,3814,Bill Payment
3477,623,5/25/23 20:00,4223,Loan Payment
3478,149,5/25/23 21:00,4470,Bill Payment
3479,697,5/25/23 22:00,145,Investment
3480,105,5/25/23 23:00,1110,Purchase
3481,659,5/26/23 00:00,1881,Loan Payment
3482,221,5/26/23 01:00,4043,Purchase
3483,826,5/26/23 02:00,4123,Loan Payment
3484,863,5/26/23 03:00,4022,Purchase
3485,374,5/26/23 04:00,214,Purchase
3486,518,5/26/23 05:00,4604,Investment
3487,260,5/26/23 06:00,2381,Bill Payment
3488,299,5/26/23 07:00,4700,Purchase
3489,861,5/26/23 08:00,571,Loan Payment
3490,42,5/26/23 09:00,3324,Bill Payment
3491,771,5/26/23 10:00,3970,Bill Payment
3492,897,5/26/23 11:00,2536,Purchase
3493,492,5/26/23 12:00,2221,Purchase
3494,439,5/26/23 13:00,2381,Purchase
3495,783,5/26/23 14:00,4745,Bill Payment
3496,47,5/26/23 15:00,2691,Investment
3497,85,5/26/23 16:00,2816,Purchase
3498,686,5/26/23 17:00,3779,Bill Payment
3499,58,5/26/23 18:00,2265,Bill Payment
3500,991,5/26/23 19:00,4420,Loan Payment
3501,711,5/26/23 20:00,910,Purchase
3502,209,5/26/23 21:00,1760,Investment
3503,248,5/26/23 22:00,4909,Loan Payment
3504,211,5/26/23 23:00,3305,Purchase
3505,39,5/27/23 00:00,3169,Loan Payment
3506,252,5/27/23 01:00,1462,Purchase
3507,643,5/27/23 02:00,1253,Loan Payment
3508,926,5/27/23 03:00,2332,Investment
3509,803,5/27/23 04:00,1680,Loan Payment
3510,762,5/27/23 05:00,2037,Loan Payment
3511,953,5/27/23 06:00,1778,Loan Payment
3512,413,5/27/23 07:00,3673,Purchase
3513,946,5/27/23 08:00,2312,Purchase
3514,446,5/27/23 09:00,1179,Investment
3515,52,5/27/23 10:00,4720,Loan Payment
3516,374,5/27/23 11:00,2442,Bill Payment
3517,526,5/27/23 12:00,396,Loan Payment
3518,931,5/27/23 13:00,2440,Bill Payment
3519,156,5/27/23 14:00,3358,Bill Payment
3520,954,5/27/23 15:00,1415,Loan Payment
3521,542,5/27/23 16:00,133,Bill Payment
3522,90,5/27/23 17:00,4007,Bill Payment
3523,903,5/27/23 18:00,3462,Loan Payment
3524,679,5/27/23 19:00,3906,Purchase
3525,351,5/27/23 20:00,1634,Loan Payment
3526,69,5/27/23 21:00,1191,Investment
3527,163,5/27/23 22:00,737,Bill Payment
3528,242,5/27/23 23:00,3894,Investment
3529,495,5/28/23 00:00,3680,Bill Payment
3530,383,5/28/23 01:00,1151,Purchase
3531,52,5/28/23 02:00,2385,Bill Payment
3532,654,5/28/23 03:00,4041,Loan Payment
3533,63,5/28/23 04:00,368,Bill Payment
3534,509,5/28/23 05:00,3752,Investment
3535,292,5/28/23 06:00,2854,Loan Payment
3536,91,5/28/23 07:00,4548,Investment
3537,664,5/28/23 08:00,2221,Purchase
3538,424,5/28/23 09:00,982,Investment
3539,669,5/28/23 10:00,370,Investment
3540,821,5/28/23 11:00,2642,Investment
3541,365,5/28/23 12:00,3200,Loan Payment
3542,150,5/28/23 13:00,4958,Purchase
3543,840,5/28/23 14:00,1634,Purchase
3544,271,5/28/23 15:00,3938,Purchase
3545,881,5/28/23 16:00,1766,Investment
3546,581,5/28/23 17:00,250,Loan Payment
3547,116,5/28/23 18:00,4771,Loan Payment
3548,704,5/28/23 19:00,985,Loan Payment
3549,516,5/28/23 20:00,4328,Investment
3550,587,5/28/23 21:00,2323,Purchase
3551,914,5/28/23 22:00,1315,Investment
3552,810,5/28/23 23:00,797,Loan Payment
3553,241,5/29/23 00:00,2438,Investment
3554,30,5/29/23 01:00,565,Bill Payment
3555,143,5/29/23 02:00,2119,Purchase
3556,326,5/29/23 03:00,4952,Purchase
3557,695,5/29/23 04:00,2659,Loan Payment
3558,949,5/29/23 05:00,1569,Investment
3559,16,5/29/23 06:00,4245,Loan Payment
3560,111,5/29/23 07:00,1373,Investment
3561,872,5/29/23 08:00,3969,Bill Payment
3562,713,5/29/23 09:00,599,Purchase
3563,107,5/29/23 10:00,1759,Purchase
3564,379,5/29/23 11:00,550,Investment
3565,162,5/29/23 12:00,2432,Purchase
3566,283,5/29/23 13:00,300,Investment
3567,269,5/29/23 14:00,2100,Loan Payment
3568,484,5/29/23 15:00,3945,Bill Payment
3569,667,5/29/23 16:00,3968,Investment
3570,73,5/29/23 17:00,3869,Bill Payment
3571,197,5/29/23 18:00,1265,Loan Payment
3572,243,5/29/23 19:00,17,Loan Payment
3573,598,5/29/23 20:00,1667,Loan Payment
3574,799,5/29/23 21:00,4588,Investment
3575,259,5/29/23 22:00,4438,Bill Payment
3576,798,5/29/23 23:00,1266,Bill Payment
3577,149,5/30/23 00:00,3960,Purchase
3578,867,5/30/23 01:00,1049,Investment
3579,390,5/30/23 02:00,2126,Purchase
3580,988,5/30/23 03:00,694,Purchase
3581,416,5/30/23 04:00,4028,Investment
3582,426,5/30/23 05:00,1807,Purchase
3583,997,5/30/23 06:00,1834,Purchase
3584,702,5/30/23 07:00,3544,Purchase
3585,217,5/30/23 08:00,72,Loan Payment
3586,928,5/30/23 09:00,270,Investment
3587,867,5/30/23 10:00,3581,Loan Payment
3588,86,5/30/23 11:00,3202,Purchase
3589,216,5/30/23 12:00,4963,Purchase
3590,423,5/30/23 13:00,1498,Loan Payment
3591,320,5/30/23 14:00,1140,Purchase
3592,118,5/30/23 15:00,4285,Investment
3593,926,5/30/23 16:00,364,Bill Payment
3594,959,5/30/23 17:00,2784,Loan Payment
3595,882,5/30/23 18:00,598,Bill Payment
3596,992,5/30/23 19:00,614,Bill Payment
3597,415,5/30/23 20:00,2238,Bill Payment
3598,599,5/30/23 21:00,183,Loan Payment
3599,40,5/30/23 22:00,363,Purchase
3600,161,5/30/23 23:00,3300,Investment
3601,703,5/31/23 00:00,443,Purchase
3602,537,5/31/23 01:00,2962,Investment
3603,420,5/31/23 02:00,268,Purchase
3604,664,5/31/23 03:00,877,Bill Payment
3605,95,5/31/23 04:00,2616,Bill Payment
3606,442,5/31/23 05:00,3655,Investment
3607,935,5/31/23 06:00,605,Loan Payment
3608,558,5/31/23 07:00,403,Purchase
3609,973,5/31/23 08:00,4441,Bill Payment
3610,650,5/31/23 09:00,2120,Investment
3611,983,5/31/23 10:00,3874,Purchase
3612,466,5/31/23 11:00,4149,Investment
3613,288,5/31/23 12:00,2210,Loan Payment
3614,865,5/31/23 13:00,4007,Loan Payment
3615,676,5/31/23 14:00,3863,Purchase
3616,412,5/31/23 15:00,4959,Loan Payment
3617,400,5/31/23 16:00,3764,Purchase
3618,528,5/31/23 17:00,4380,Purchase
3619,18,5/31/23 18:00,3439,Loan Payment
3620,136,5/31/23 19:00,4531,Investment
3621,464,5/31/23 20:00,4588,Investment
3622,759,5/31/23 21:00,223,Purchase
3623,248,5/31/23 22:00,2136,Bill Payment
3624,843,5/31/23 23:00,148,Purchase
3625,710,6/1/23 00:00,4203,Investment
3626,1,6/1/23 01:00,3970,Purchase
3627,702,6/1/23 02:00,673,Investment
3628,381,6/1/23 03:00,2842,Loan Payment
3629,509,6/1/23 04:00,1083,Purchase
3630,460,6/1/23 05:00,4584,Purchase
3631,505,6/1/23 06:00,4032,Loan Payment
3632,806,6/1/23 07:00,171,Loan Payment
3633,476,6/1/23 08:00,1510,Bill Payment
3634,557,6/1/23 09:00,3188,Loan Payment
3635,954,6/1/23 10:00,4500,Bill Payment
3636,849,6/1/23 11:00,4906,Loan Payment
3637,897,6/1/23 12:00,195,Investment
3638,32,6/1/23 13:00,4663,Purchase
3639,904,6/1/23 14:00,1990,Loan Payment
3640,118,6/1/23 15:00,4551,Investment
3641,808,6/1/23 16:00,3998,Loan Payment
3642,184,6/1/23 17:00,839,Purchase
3643,191,6/1/23 18:00,3529,Loan Payment
3644,747,6/1/23 19:00,3521,Loan Payment
3645,750,6/1/23 20:00,3338,Purchase
3646,728,6/1/23 21:00,3358,Loan Payment
3647,74,6/1/23 22:00,2495,Purchase
3648,623,6/1/23 23:00,4621,Bill Payment
3649,103,6/2/23 00:00,1235,Loan Payment
3650,871,6/2/23 01:00,4861,Investment
3651,586,6/2/23 02:00,2854,Loan Payment
3652,420,6/2/23 03:00,2743,Purchase
3653,473,6/2/23 04:00,4430,Purchase
3654,764,6/2/23 05:00,4006,Investment
3655,114,6/2/23 06:00,2680,Investment
3656,379,6/2/23 07:00,4792,Purchase
3657,313,6/2/23 08:00,1508,Bill Payment
3658,330,6/2/23 09:00,1698,Bill Payment
3659,339,6/2/23 10:00,2457,Purchase
3660,238,6/2/23 11:00,877,Bill Payment
3661,173,6/2/23 12:00,4322,Investment
3662,79,6/2/23 13:00,3018,Bill Payment
3663,464,6/2/23 14:00,3534,Investment
3664,898,6/2/23 15:00,2022,Loan Payment
3665,605,6/2/23 16:00,249,Investment
3666,964,6/2/23 17:00,57,Loan Payment
3667,501,6/2/23 18:00,4059,Investment
3668,562,6/2/23 19:00,3467,Investment
3669,285,6/2/23 20:00,3289,Bill Payment
3670,223,6/2/23 21:00,3238,Investment
3671,593,6/2/23 22:00,1258,Purchase
3672,266,6/2/23 23:00,1177,Loan Payment
3673,667,6/3/23 00:00,3500,Loan Payment
3674,373,6/3/23 01:00,4980,Investment
3675,233,6/3/23 02:00,1907,Purchase
3676,911,6/3/23 03:00,3546,Investment
3677,828,6/3/23 04:00,2189,Investment
3678,236,6/3/23 05:00,4730,Bill Payment
3679,671,6/3/23 06:00,1980,Investment
3680,917,6/3/23 07:00,4706,Investment
3681,828,6/3/23 08:00,2730,Bill Payment
3682,763,6/3/23 09:00,2391,Bill Payment
