Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type_Bill_Payment,Transaction_Type_Investment,Transaction_Type_Loan_Payment,Transaction_Type_Purchase,,,,,
2980,660,5/5/23 03:00,135,0,0,0,1,,,,,
2981,601,5/5/23 04:00,228,0,1,0,0,,,,,
2982,561,5/5/23 05:00,957,0,0,0,1,,,,,
2983,648,5/5/23 06:00,4383,1,0,0,0,,,,,
2984,988,5/5/23 07:00,604,0,0,0,1,,,,,
2985,191,5/5/23 08:00,150,1,0,0,0,,,,,
2986,942,5/5/23 09:00,2903,1,0,0,0,,,,,
2987,149,5/5/23 10:00,3065,0,0,0,1,,,,,
2988,599,5/5/23 11:00,1640,0,0,0,1,,,,,
2990,520,5/5/23 13:00,4215,0,0,0,1,,,,,
2991,735,5/5/23 14:00,2670,0,0,0,1,,,,,
2992,869,5/5/23 15:00,3400,1,0,0,0,,,,,
2993,16,5/5/23 16:00,4901,0,1,0,0,,,,,
2994,808,5/5/23 17:00,2039,0,0,0,1,,,,,
2995,106,5/5/23 18:00,4834,0,0,0,1,,,,,
2996,283,5/5/23 19:00,2562,0,0,1,0,,,,,
2997,104,5/5/23 20:00,3621,0,1,0,0,,,,,
2998,361,5/5/23 21:00,1050,0,0,0,1,,,,,
2999,658,5/5/23 22:00,324,1,0,0,0,,,,,
3000,35,5/5/23 23:00,3469,0,0,1,0,,,,,
3001,113,5/6/23 00:00,4182,0,0,1,0,,,,,
3002,308,5/6/23 01:00,3035,0,0,1,0,,,,,
3003,911,5/6/23 02:00,2956,0,0,0,1,,,,,
3004,959,5/6/23 03:00,3246,1,0,0,0,,,,,
3005,53,5/6/23 04:00,3690,0,0,1,0,,,,,
3006,859,5/6/23 05:00,4817,0,1,0,0,,,,,
3007,81,5/6/23 06:00,3116,0,0,1,0,,,,,
3008,616,5/6/23 07:00,1547,0,0,1,0,,,,,
3010,369,5/6/23 09:00,1877,0,0,1,0,,,,,
3011,242,5/6/23 10:00,4959,0,0,1,0,,,,,
3012,31,5/6/23 11:00,1171,0,1,0,0,,,,,
3013,829,5/6/23 12:00,3930,0,0,0,1,,,,,
3014,704,5/6/23 13:00,3892,0,1,0,0,,,,,
3015,869,5/6/23 14:00,2766,0,0,0,1,,,,,
3016,361,5/6/23 15:00,1922,0,0,0,1,,,,,
3017,233,5/6/23 16:00,274,0,0,0,1,,,,,
3018,610,5/6/23 17:00,4438,0,1,0,0,,,,,
3019,34,5/6/23 18:00,4925,0,1,0,0,,,,,
3020,243,5/6/23 19:00,1312,0,0,0,1,,,,,
3021,951,5/6/23 20:00,1204,0,1,0,0,,,,,
3022,59,5/6/23 21:00,1536,0,0,0,1,,,,,
3023,771,5/6/23 22:00,3614,0,1,0,0,,,,,
3024,529,5/6/23 23:00,4404,1,0,0,0,,,,,
3025,78,5/7/23 00:00,2258,0,1,0,0,,,,,
3026,718,5/7/23 01:00,1168,0,1,0,0,,,,,
3027,302,5/7/23 02:00,4377,0,1,0,0,,,,,
3028,678,5/7/23 03:00,4640,0,0,0,1,,,,,
3029,803,5/7/23 04:00,3523,0,0,0,1,,,,,
3030,897,5/7/23 05:00,2088,1,0,0,0,,,,,
3031,112,5/7/23 06:00,1154,1,0,0,0,,,,,
3032,413,5/7/23 07:00,78,0,0,1,0,,,,,
3033,900,5/7/23 08:00,3727,1,0,0,0,,,,,
3034,317,5/7/23 09:00,3018,0,0,0,1,,,,,
3036,145,5/7/23 11:00,1179,1,0,0,0,,,,,
3037,668,5/7/23 12:00,993,0,1,0,0,,,,,
3039,858,5/7/23 14:00,3987,0,0,1,0,,,,,
3040,648,5/7/23 15:00,3344,0,1,0,0,,,,,
3041,930,5/7/23 16:00,2350,0,0,0,1,,,,,
3042,827,5/7/23 17:00,2025,0,0,1,0,,,,,
3043,18,5/7/23 18:00,1462,0,0,0,1,,,,,
3044,351,5/7/23 19:00,2143,0,0,1,0,,,,,
3045,955,5/7/23 20:00,1049,0,1,0,0,,,,,
3046,155,5/7/23 21:00,4733,0,0,1,0,,,,,
3047,784,5/7/23 22:00,4223,0,0,1,0,,,,,
3048,506,5/7/23 23:00,3476,1,0,0,0,,,,,
3050,360,5/8/23 01:00,4267,0,1,0,0,,,,,
3051,332,5/8/23 02:00,2757,0,0,1,0,,,,,
3052,918,5/8/23 03:00,4272,0,0,0,1,,,,,
3053,528,5/8/23 04:00,4405,0,0,0,1,,,,,
3054,12,5/8/23 05:00,3505,1,0,0,0,,,,,
3055,75,5/8/23 06:00,3865,0,0,0,1,,,,,
3056,212,5/8/23 07:00,571,0,1,0,0,,,,,
3057,691,5/8/23 08:00,2213,1,0,0,0,,,,,
3058,641,5/8/23 09:00,3429,0,0,1,0,,,,,
3059,283,5/8/23 10:00,1154,0,1,0,0,,,,,
3061,780,5/8/23 12:00,1561,0,1,0,0,,,,,
3062,30,5/8/23 13:00,4031,1,0,0,0,,,,,
3063,9,5/8/23 14:00,570,0,0,0,1,,,,,
3064,309,5/8/23 15:00,1197,0,1,0,0,,,,,
3065,445,5/8/23 16:00,3143,0,0,0,1,,,,,
3066,310,5/8/23 17:00,3421,0,0,0,1,,,,,
3067,677,5/8/23 18:00,1699,0,1,0,0,,,,,
3068,705,5/8/23 19:00,4417,0,0,0,1,,,,,
3069,426,5/8/23 20:00,2433,1,0,0,0,,,,,
3071,772,5/8/23 22:00,590,0,0,1,0,,,,,
3072,704,5/8/23 23:00,986,0,0,0,1,,,,,
3073,591,5/9/23 00:00,4282,0,0,0,1,,,,,
3074,691,5/9/23 01:00,4619,0,0,1,0,,,,,
3075,91,5/9/23 02:00,2366,1,0,0,0,,,,,
3076,456,5/9/23 03:00,128,0,0,1,0,,,,,
3077,444,5/9/23 04:00,1552,0,0,1,0,,,,,
3078,727,5/9/23 05:00,4872,0,0,1,0,,,,,
3079,79,5/9/23 06:00,3053,0,0,0,1,,,,,
3080,475,5/9/23 07:00,982,0,0,0,1,,,,,
3081,927,5/9/23 08:00,925,0,0,0,1,,,,,
3082,103,5/9/23 09:00,1447,0,0,0,1,,,,,
3083,623,5/9/23 10:00,596,0,1,0,0,,,,,
3084,456,5/9/23 11:00,360,0,0,1,0,,,,,
3085,990,5/9/23 12:00,4601,0,0,1,0,,,,,
3086,314,5/9/23 13:00,2572,0,0,0,1,,,,,
3087,247,5/9/23 14:00,1880,1,0,0,0,,,,,
3088,234,5/9/23 15:00,282,0,1,0,0,,,,,
3089,594,5/9/23 16:00,2937,0,1,0,0,,,,,
3090,644,5/9/23 17:00,4368,1,0,0,0,,,,,
3091,235,5/9/23 18:00,3449,0,0,0,1,,,,,
3092,790,5/9/23 19:00,3051,0,1,0,0,,,,,
3093,387,5/9/23 20:00,3958,0,1,0,0,,,,,
3094,847,5/9/23 21:00,1774,0,0,1,0,,,,,
3095,611,5/9/23 22:00,4300,0,0,1,0,,,,,
3096,943,5/9/23 23:00,1780,0,0,0,1,,,,,
3097,38,5/10/23 00:00,1532,0,0,0,1,,,,,
3098,161,5/10/23 01:00,841,0,0,1,0,,,,,
3099,462,5/10/23 02:00,571,0,0,1,0,,,,,
3100,944,5/10/23 03:00,3550,0,0,1,0,,,,,
3101,449,5/10/23 04:00,4146,1,0,0,0,,,,,
3102,117,5/10/23 05:00,1489,0,1,0,0,,,,,
3103,241,5/10/23 06:00,4476,0,0,0,1,,,,,
3104,26,5/10/23 07:00,1215,0,0,0,1,,,,,
3105,648,5/10/23 08:00,666,1,0,0,0,,,,,
3106,562,5/10/23 09:00,3950,0,0,1,0,,,,,
3107,976,5/10/23 10:00,599,0,1,0,0,,,,,
3108,806,5/10/23 11:00,4336,0,0,1,0,,,,,
3109,906,5/10/23 12:00,4914,0,0,0,1,,,,,
3110,298,5/10/23 13:00,1381,1,0,0,0,,,,,
3111,805,5/10/23 14:00,4584,0,1,0,0,,,,,
3112,154,5/10/23 15:00,3761,0,1,0,0,,,,,
3113,732,5/10/23 16:00,3769,0,1,0,0,,,,,
3114,652,5/10/23 17:00,2110,0,1,0,0,,,,,
3115,468,5/10/23 18:00,1894,1,0,0,0,,,,,
3116,49,5/10/23 19:00,757,0,0,0,1,,,,,
3117,654,5/10/23 20:00,473,0,1,0,0,,,,,
3118,46,5/10/23 21:00,763,0,1,0,0,,,,,
3119,675,5/10/23 22:00,592,0,0,0,1,,,,,
3120,285,5/10/23 23:00,2215,0,0,1,0,,,,,
3121,780,5/11/23 00:00,4124,0,1,0,0,,,,,
3122,628,5/11/23 01:00,4160,0,1,0,0,,,,,
3123,82,5/11/23 02:00,4037,0,0,1,0,,,,,
3124,44,5/11/23 03:00,4826,0,0,0,1,,,,,
3125,706,5/11/23 04:00,3363,0,0,0,1,,,,,
3126,770,5/11/23 05:00,2818,0,1,0,0,,,,,
3127,955,5/11/23 06:00,3613,0,0,0,1,,,,,
3128,273,5/11/23 07:00,3923,0,0,1,0,,,,,
3129,394,5/11/23 08:00,1429,1,0,0,0,,,,,
3130,786,5/11/23 09:00,2177,0,0,1,0,,,,,
3131,790,5/11/23 10:00,2154,0,0,1,0,,,,,
3132,595,5/11/23 11:00,2177,1,0,0,0,,,,,
3133,58,5/11/23 12:00,1570,0,0,1,0,,,,,
3134,565,5/11/23 13:00,1186,0,1,0,0,,,,,
3135,1,5/11/23 14:00,1278,0,1,0,0,,,,,
3136,216,5/11/23 15:00,3597,0,0,0,1,,,,,
3137,317,5/11/23 16:00,1176,0,0,0,1,,,,,
3138,228,5/11/23 17:00,3585,0,0,1,0,,,,,
3139,473,5/11/23 18:00,2851,0,1,0,0,,,,,
3140,484,5/11/23 19:00,1880,0,1,0,0,,,,,
3141,766,5/11/23 20:00,3939,1,0,0,0,,,,,
3142,671,5/11/23 21:00,2277,0,0,0,1,,,,,
3143,287,5/11/23 22:00,2896,0,1,0,0,,,,,
3144,511,5/11/23 23:00,169,0,0,1,0,,,,,
3145,578,5/12/23 00:00,2668,0,1,0,0,,,,,
3146,915,5/12/23 01:00,3773,0,0,0,1,,,,,
3147,821,5/12/23 02:00,4744,0,0,1,0,,,,,
3148,972,5/12/23 03:00,1065,0,0,0,1,,,,,
3149,458,5/12/23 04:00,343,0,1,0,0,,,,,
3150,95,5/12/23 05:00,3606,0,1,0,0,,,,,
3151,493,5/12/23 06:00,901,0,1,0,0,,,,,
3152,765,5/12/23 07:00,2997,0,0,0,1,,,,,
3153,150,5/12/23 08:00,4457,0,0,1,0,,,,,
3154,23,5/12/23 09:00,1372,0,1,0,0,,,,,
3155,756,5/12/23 10:00,935,0,1,0,0,,,,,
3156,215,5/12/23 11:00,2453,0,1,0,0,,,,,
3157,399,5/12/23 12:00,2587,1,0,0,0,,,,,
3158,410,5/12/23 13:00,3990,1,0,0,0,,,,,
3159,131,5/12/23 14:00,2415,0,0,1,0,,,,,
3160,855,5/12/23 15:00,1429,0,0,0,1,,,,,
3161,148,5/12/23 16:00,2885,0,1,0,0,,,,,
3162,381,5/12/23 17:00,69,0,1,0,0,,,,,
3163,109,5/12/23 18:00,2534,0,0,0,1,,,,,
3165,121,5/12/23 20:00,2669,0,0,1,0,,,,,
3166,295,5/12/23 21:00,4106,0,0,0,1,,,,,
3167,120,5/12/23 22:00,1588,0,1,0,0,,,,,
3168,456,5/12/23 23:00,4416,0,0,1,0,,,,,
3169,530,5/13/23 00:00,3115,1,0,0,0,,,,,
3170,169,5/13/23 01:00,717,0,0,1,0,,,,,
3171,710,5/13/23 02:00,1790,0,0,1,0,,,,,
3172,923,5/13/23 03:00,2423,0,0,1,0,,,,,
3173,996,5/13/23 04:00,4963,0,0,0,1,,,,,
3174,143,5/13/23 05:00,3416,0,1,0,0,,,,,
3175,37,5/13/23 06:00,2171,0,0,0,1,,,,,
3176,698,5/13/23 07:00,3549,0,1,0,0,,,,,
3177,261,5/13/23 08:00,618,0,0,0,1,,,,,
3178,231,5/13/23 09:00,318,0,0,1,0,,,,,
3179,254,5/13/23 10:00,4317,0,1,0,0,,,,,
3180,329,5/13/23 11:00,2374,0,0,0,1,,,,,
3182,297,5/13/23 13:00,255,1,0,0,0,,,,,
3183,980,5/13/23 14:00,248,0,0,0,1,,,,,
3184,10,5/13/23 15:00,529,0,0,0,1,,,,,
3185,446,5/13/23 16:00,3917,1,0,0,0,,,,,
3186,922,5/13/23 17:00,286,0,0,0,1,,,,,
3187,836,5/13/23 18:00,4038,1,0,0,0,,,,,
3189,536,5/13/23 20:00,615,1,0,0,0,,,,,
3190,78,5/13/23 21:00,4583,0,0,1,0,,,,,
3191,425,5/13/23 22:00,4613,1,0,0,0,,,,,
3192,193,5/13/23 23:00,4063,0,1,0,0,,,,,
3193,401,5/14/23 00:00,2722,1,0,0,0,,,,,
3194,109,5/14/23 01:00,151,1,0,0,0,,,,,
3195,792,5/14/23 02:00,3671,0,1,0,0,,,,,
3196,923,5/14/23 03:00,2379,0,0,0,1,,,,,
3197,263,5/14/23 04:00,1727,0,0,0,1,,,,,
3198,329,5/14/23 05:00,4566,0,0,1,0,,,,,
3199,363,5/14/23 06:00,4775,0,0,1,0,,,,,
3200,867,5/14/23 07:00,3437,1,0,0,0,,,,,
3202,780,5/14/23 09:00,1854,0,0,0,1,,,,,
3203,341,5/14/23 10:00,409,1,0,0,0,,,,,
3204,259,5/14/23 11:00,4773,0,1,0,0,,,,,
3205,335,5/14/23 12:00,2573,0,0,0,1,,,,,
3206,85,5/14/23 13:00,1532,0,0,1,0,,,,,
3207,522,5/14/23 14:00,1344,1,0,0,0,,,,,
3208,801,5/14/23 15:00,2633,0,1,0,0,,,,,
3209,814,5/14/23 16:00,248,0,0,1,0,,,,,
3210,571,5/14/23 17:00,3225,0,0,0,1,,,,,
3211,308,5/14/23 18:00,3657,0,1,0,0,,,,,
3212,262,5/14/23 19:00,1626,0,0,1,0,,,,,
3213,898,5/14/23 20:00,2439,1,0,0,0,,,,,
3214,797,5/14/23 21:00,3662,0,1,0,0,,,,,
3215,631,5/14/23 22:00,1731,0,1,0,0,,,,,
3217,865,5/15/23 00:00,3149,0,0,0,1,,,,,
3218,701,5/15/23 01:00,2888,0,0,0,1,,,,,
3219,452,5/15/23 02:00,1545,0,1,0,0,,,,,
3220,251,5/15/23 03:00,545,0,1,0,0,,,,,
3221,324,5/15/23 04:00,958,0,1,0,0,,,,,
3222,925,5/15/23 05:00,4968,0,0,1,0,,,,,
3223,229,5/15/23 06:00,2652,0,1,0,0,,,,,
3224,702,5/15/23 07:00,3951,0,0,0,1,,,,,
3225,828,5/15/23 08:00,1031,1,0,0,0,,,,,
3226,636,5/15/23 09:00,443,1,0,0,0,,,,,
3227,596,5/15/23 10:00,1413,1,0,0,0,,,,,
3228,297,5/15/23 11:00,3521,0,1,0,0,,,,,
3229,727,5/15/23 12:00,2945,0,1,0,0,,,,,
3230,237,5/15/23 13:00,4888,1,0,0,0,,,,,
3231,978,5/15/23 14:00,4274,0,0,1,0,,,,,
3232,625,5/15/23 15:00,4814,0,0,1,0,,,,,
3233,217,5/15/23 16:00,3343,0,0,1,0,,,,,
3234,833,5/15/23 17:00,1612,0,0,1,0,,,,,
3235,246,5/15/23 18:00,238,0,0,0,1,,,,,
3236,448,5/15/23 19:00,4532,1,0,0,0,,,,,
3237,847,5/15/23 20:00,4227,0,0,0,1,,,,,
3238,319,5/15/23 21:00,2206,0,1,0,0,,,,,
3239,994,5/15/23 22:00,2909,0,0,1,0,,,,,
3240,432,5/15/23 23:00,120,0,0,1,0,,,,,
3241,404,5/16/23 00:00,1254,1,0,0,0,,,,,
3242,886,5/16/23 01:00,4169,0,0,1,0,,,,,
3243,37,5/16/23 02:00,2695,1,0,0,0,,,,,
3244,576,5/16/23 03:00,3811,0,1,0,0,,,,,
3245,731,5/16/23 04:00,3877,0,0,1,0,,,,,
3246,342,5/16/23 05:00,1387,0,0,1,0,,,,,
3248,34,5/16/23 07:00,22,1,0,0,0,,,,,
3249,39,5/16/23 08:00,4344,1,0,0,0,,,,,
3250,579,5/16/23 09:00,3271,0,0,1,0,,,,,
3251,209,5/16/23 10:00,672,0,0,0,1,,,,,
3253,856,5/16/23 12:00,703,1,0,0,0,,,,,
3254,152,5/16/23 13:00,3400,1,0,0,0,,,,,
3255,899,5/16/23 14:00,1191,0,0,1,0,,,,,
3256,365,5/16/23 15:00,3028,0,1,0,0,,,,,
3257,199,5/16/23 16:00,1514,0,0,1,0,,,,,
3258,601,5/16/23 17:00,1912,0,0,0,1,,,,,
3259,760,5/16/23 18:00,4181,1,0,0,0,,,,,
3260,835,5/16/23 19:00,338,1,0,0,0,,,,,
3261,79,5/16/23 20:00,1449,0,0,1,0,,,,,
3262,477,5/16/23 21:00,3856,0,1,0,0,,,,,
3263,434,5/16/23 22:00,4177,1,0,0,0,,,,,
3264,797,5/16/23 23:00,234,0,0,1,0,,,,,
3265,842,5/17/23 00:00,2530,0,1,0,0,,,,,
3266,32,5/17/23 01:00,3724,0,0,1,0,,,,,
3267,87,5/17/23 02:00,2417,0,0,1,0,,,,,
3268,551,5/17/23 03:00,820,0,0,1,0,,,,,
3269,393,5/17/23 04:00,3127,1,0,0,0,,,,,
3270,613,5/17/23 05:00,4783,0,1,0,0,,,,,
3271,244,5/17/23 06:00,3300,0,0,0,1,,,,,
3272,232,5/17/23 07:00,4396,0,0,0,1,,,,,
3273,910,5/17/23 08:00,2261,1,0,0,0,,,,,
3274,580,5/17/23 09:00,4671,1,0,0,0,,,,,
3275,192,5/17/23 10:00,2539,0,0,1,0,,,,,
3276,916,5/17/23 11:00,4616,0,0,1,0,,,,,
3277,540,5/17/23 12:00,933,0,1,0,0,,,,,
3278,270,5/17/23 13:00,3062,0,0,1,0,,,,,
3279,940,5/17/23 14:00,25,0,1,0,0,,,,,
3280,738,5/17/23 15:00,3606,0,0,1,0,,,,,
3282,735,5/17/23 17:00,4461,0,0,0,1,,,,,
3283,993,5/17/23 18:00,4935,1,0,0,0,,,,,
3284,884,5/17/23 19:00,4020,0,1,0,0,,,,,
3285,167,5/17/23 20:00,2656,0,0,0,1,,,,,
3286,284,5/17/23 21:00,1111,0,0,1,0,,,,,
3287,704,5/17/23 22:00,2985,0,0,0,1,,,,,
3288,89,5/17/23 23:00,1100,0,1,0,0,,,,,
3289,544,5/18/23 00:00,2916,1,0,0,0,,,,,
3291,156,5/18/23 02:00,4319,0,1,0,0,,,,,
3292,250,5/18/23 03:00,1730,0,0,1,0,,,,,
3293,95,5/18/23 04:00,458,0,0,0,1,,,,,
3294,17,5/18/23 05:00,3022,1,0,0,0,,,,,
3295,117,5/18/23 06:00,3514,0,1,0,0,,,,,
3296,983,5/18/23 07:00,1578,1,0,0,0,,,,,
3297,333,5/18/23 08:00,3196,0,0,1,0,,,,,
3298,823,5/18/23 09:00,3501,1,0,0,0,,,,,
3299,522,5/18/23 10:00,2556,0,0,1,0,,,,,
3300,80,5/18/23 11:00,4815,0,0,1,0,,,,,
3301,646,5/18/23 12:00,4485,0,0,0,1,,,,,
3302,432,5/18/23 13:00,1057,0,0,1,0,,,,,
3303,203,5/18/23 14:00,4644,1,0,0,0,,,,,
3304,116,5/18/23 15:00,4858,0,0,0,1,,,,,
3305,963,5/18/23 16:00,4640,0,0,1,0,,,,,
3306,220,5/18/23 17:00,4778,0,1,0,0,,,,,
3307,253,5/18/23 18:00,1074,0,1,0,0,,,,,
3308,169,5/18/23 19:00,3831,0,0,1,0,,,,,
3309,847,5/18/23 20:00,577,0,0,0,1,,,,,
3310,316,5/18/23 21:00,1446,0,0,0,1,,,,,
3311,717,5/18/23 22:00,4520,0,0,0,1,,,,,
3312,810,5/18/23 23:00,4554,1,0,0,0,,,,,
3313,372,5/19/23 00:00,4715,0,1,0,0,,,,,
3314,760,5/19/23 01:00,2715,0,0,1,0,,,,,
3315,877,5/19/23 02:00,2493,0,0,1,0,,,,,
3316,977,5/19/23 03:00,4810,0,1,0,0,,,,,
3317,583,5/19/23 04:00,4839,1,0,0,0,,,,,
3318,156,5/19/23 05:00,3789,0,0,0,1,,,,,
3319,614,5/19/23 06:00,4905,0,1,0,0,,,,,
3320,13,5/19/23 07:00,2804,0,0,1,0,,,,,
3321,508,5/19/23 08:00,1870,1,0,0,0,,,,,
3322,465,5/19/23 09:00,3346,0,0,1,0,,,,,
3323,783,5/19/23 10:00,1900,0,0,0,1,,,,,
3324,804,5/19/23 11:00,4836,0,1,0,0,,,,,
3325,220,5/19/23 12:00,4301,0,0,0,1,,,,,
3326,15,5/19/23 13:00,1107,1,0,0,0,,,,,
3327,750,5/19/23 14:00,1648,0,1,0,0,,,,,
3328,117,5/19/23 15:00,1668,0,0,0,1,,,,,
3329,331,5/19/23 16:00,1135,0,0,0,1,,,,,
3330,56,5/19/23 17:00,273,0,0,0,1,,,,,
3331,351,5/19/23 18:00,3002,1,0,0,0,,,,,
3332,132,5/19/23 19:00,170,0,0,0,1,,,,,
3334,226,5/19/23 21:00,4875,0,1,0,0,,,,,
3335,308,5/19/23 22:00,320,0,1,0,0,,,,,
3336,475,5/19/23 23:00,236,0,0,0,1,,,,,
3337,906,5/20/23 00:00,282,1,0,0,0,,,,,
3338,222,5/20/23 01:00,4422,0,0,1,0,,,,,
3339,173,5/20/23 02:00,1932,0,0,1,0,,,,,
3340,340,5/20/23 03:00,3167,0,1,0,0,,,,,
3341,797,5/20/23 04:00,2348,0,1,0,0,,,,,
3342,506,5/20/23 05:00,1611,0,0,1,0,,,,,
3343,821,5/20/23 06:00,3728,0,1,0,0,,,,,
3344,157,5/20/23 07:00,2432,0,0,0,1,,,,,
3345,151,5/20/23 08:00,1935,0,0,1,0,,,,,
3346,697,5/20/23 09:00,576,0,1,0,0,,,,,
3347,178,5/20/23 10:00,2925,0,0,0,1,,,,,
3348,533,5/20/23 11:00,261,0,0,0,1,,,,,
3349,112,5/20/23 12:00,2364,0,0,1,0,,,,,
3350,683,5/20/23 13:00,3511,0,0,0,1,,,,,
3351,138,5/20/23 14:00,4780,0,0,1,0,,,,,
3352,233,5/20/23 15:00,2321,0,0,0,1,,,,,
3353,332,5/20/23 16:00,2125,0,0,1,0,,,,,
3354,542,5/20/23 17:00,1612,0,0,1,0,,,,,
3355,893,5/20/23 18:00,3280,0,0,1,0,,,,,
3356,307,5/20/23 19:00,523,0,0,1,0,,,,,
3357,161,5/20/23 20:00,451,0,0,0,1,,,,,
3358,402,5/20/23 21:00,10,0,0,1,0,,,,,
3359,590,5/20/23 22:00,912,0,1,0,0,,,,,
3360,278,5/20/23 23:00,1230,0,0,0,1,,,,,
3361,320,5/21/23 00:00,2331,0,0,1,0,,,,,
3362,533,5/21/23 01:00,865,0,0,0,1,,,,,
3363,897,5/21/23 02:00,1027,0,0,0,1,,,,,
3364,497,5/21/23 03:00,2230,0,0,0,1,,,,,
3365,363,5/21/23 04:00,4690,0,0,0,1,,,,,
3366,372,5/21/23 05:00,3514,0,0,1,0,,,,,
3367,892,5/21/23 06:00,4560,0,0,0,1,,,,,
3368,655,5/21/23 07:00,205,0,1,0,0,,,,,
3369,36,5/21/23 08:00,4704,0,0,0,1,,,,,
3370,303,5/21/23 09:00,1342,0,0,0,1,,,,,
3371,438,5/21/23 10:00,4661,0,1,0,0,,,,,
3372,726,5/21/23 11:00,1527,0,0,1,0,,,,,
3373,32,5/21/23 12:00,4544,0,1,0,0,,,,,
3374,186,5/21/23 13:00,2707,1,0,0,0,,,,,
3375,174,5/21/23 14:00,4464,0,1,0,0,,,,,
3376,566,5/21/23 15:00,3117,0,0,1,0,,,,,
3378,250,5/21/23 17:00,2715,0,0,0,1,,,,,
3379,763,5/21/23 18:00,2073,0,0,1,0,,,,,
3380,935,5/21/23 19:00,2802,1,0,0,0,,,,,
3381,279,5/21/23 20:00,430,0,0,1,0,,,,,
3382,683,5/21/23 21:00,4658,0,0,0,1,,,,,
3383,695,5/21/23 22:00,2824,1,0,0,0,,,,,
3384,2,5/21/23 23:00,2850,0,0,1,0,,,,,
3385,194,5/22/23 00:00,1041,0,0,1,0,,,,,
3386,166,5/22/23 01:00,1501,0,0,0,1,,,,,
3387,759,5/22/23 02:00,4985,0,1,0,0,,,,,
3388,925,5/22/23 03:00,1895,0,1,0,0,,,,,
3389,756,5/22/23 04:00,4957,1,0,0,0,,,,,
3390,110,5/22/23 05:00,519,0,0,0,1,,,,,
3391,380,5/22/23 06:00,1869,0,0,0,1,,,,,
3392,835,5/22/23 07:00,1868,0,1,0,0,,,,,
3393,999,5/22/23 08:00,923,0,1,0,0,,,,,
3394,583,5/22/23 09:00,2075,1,0,0,0,,,,,
3395,676,5/22/23 10:00,2976,0,1,0,0,,,,,
3396,285,5/22/23 11:00,4899,1,0,0,0,,,,,
3397,887,5/22/23 12:00,3847,0,0,1,0,,,,,
3398,421,5/22/23 13:00,1606,1,0,0,0,,,,,
3399,113,5/22/23 14:00,4452,1,0,0,0,,,,,
3400,228,5/22/23 15:00,1065,1,0,0,0,,,,,
3401,471,5/22/23 16:00,1033,0,0,1,0,,,,,
3402,813,5/22/23 17:00,3214,0,1,0,0,,,,,
3403,528,5/22/23 18:00,585,1,0,0,0,,,,,
3404,496,5/22/23 19:00,208,0,1,0,0,,,,,
3405,31,5/22/23 20:00,1375,1,0,0,0,,,,,
3406,162,5/22/23 21:00,2008,0,1,0,0,,,,,
3407,818,5/22/23 22:00,1026,1,0,0,0,,,,,
3408,705,5/22/23 23:00,3628,0,1,0,0,,,,,
3409,722,5/23/23 00:00,35,0,0,0,1,,,,,
3410,378,5/23/23 01:00,1568,0,0,1,0,,,,,
3411,446,5/23/23 02:00,3734,1,0,0,0,,,,,
3412,744,5/23/23 03:00,3468,0,0,1,0,,,,,
3413,427,5/23/23 04:00,3366,1,0,0,0,,,,,
3414,696,5/23/23 05:00,2377,0,0,0,1,,,,,
3415,504,5/23/23 06:00,480,0,0,0,1,,,,,
3416,527,5/23/23 07:00,2477,0,0,1,0,,,,,
3417,944,5/23/23 08:00,4756,1,0,0,0,,,,,
3418,817,5/23/23 09:00,895,0,1,0,0,,,,,
3419,721,5/23/23 10:00,885,1,0,0,0,,,,,
3420,684,5/23/23 11:00,951,0,1,0,0,,,,,
3421,778,5/23/23 12:00,3051,0,0,1,0,,,,,
3422,532,5/23/23 13:00,581,0,0,1,0,,,,,
3423,582,5/23/23 14:00,4159,0,0,0,1,,,,,
3424,520,5/23/23 15:00,614,0,1,0,0,,,,,
3425,941,5/23/23 16:00,4430,1,0,0,0,,,,,
3426,34,5/23/23 17:00,3539,0,0,0,1,,,,,
3427,736,5/23/23 18:00,4990,0,0,1,0,,,,,
3428,691,5/23/23 19:00,4370,0,0,0,1,,,,,
3429,758,5/23/23 20:00,391,1,0,0,0,,,,,
3431,772,5/23/23 22:00,2390,0,0,1,0,,,,,
3432,620,5/23/23 23:00,3789,0,0,0,1,,,,,
3433,754,5/24/23 00:00,2115,0,1,0,0,,,,,
3434,423,5/24/23 01:00,1527,0,1,0,0,,,,,
3435,468,5/24/23 02:00,1543,0,1,0,0,,,,,
3436,24,5/24/23 03:00,3304,1,0,0,0,,,,,
3437,216,5/24/23 04:00,3450,0,0,0,1,,,,,
3438,55,5/24/23 05:00,3499,0,1,0,0,,,,,
3439,26,5/24/23 06:00,3955,0,0,0,1,,,,,
3440,281,5/24/23 07:00,4652,0,0,1,0,,,,,
3441,804,5/24/23 08:00,880,0,1,0,0,,,,,
3442,327,5/24/23 09:00,2160,0,0,0,1,,,,,
3443,970,5/24/23 10:00,3242,1,0,0,0,,,,,
3444,186,5/24/23 11:00,3241,0,0,1,0,,,,,
3445,495,5/24/23 12:00,3776,0,0,1,0,,,,,
3446,12,5/24/23 13:00,4970,0,0,1,0,,,,,
3447,641,5/24/23 14:00,3217,0,0,1,0,,,,,
3448,884,5/24/23 15:00,4503,1,0,0,0,,,,,
3449,434,5/24/23 16:00,4497,1,0,0,0,,,,,
